instance_count,machine_type,slots,memory,data_size_MB,line_length,lines,gross_runtime
8,r4.2xlarge,48,485837.0,9630,100,140000000,75.0
8,c4.2xlarge,48,477431.0,11556,100,180000000,430.0
8,m4.2xlarge,48,289132.0,15408,100,180000000,462.0
12,r4.2xlarge,32,290066.0,15408,100,160000000,830.0
8,r4.2xlarge,32,284957.0,15408,100,180000000,229.0
4,c4.2xlarge,80,504950.0,19260,100,160000000,230.0
4,r4.2xlarge,32,301521.0,9630,100,160000000,777.0
12,r4.2xlarge,16,475301.0,15408,100,10000000,566.0
4,r4.2xlarge,32,256839.0,15408,100,160000000,123.0
4,m4.2xlarge,48,31472.0,9630,1000,160000000,128.0
4,m4.2xlarge,48,378245.0,9630,100,140000000,443.0
12,m4.2xlarge,80,360254.0,13482,100,180000000,207.0
12,r4.2xlarge,16,359599.0,11556,100,160000000,657.0
4,r4.2xlarge,80,451309.0,15408,100,140000000,584.0
4,m4.2xlarge,32,315652.0,9630,1000,160000000,78.0
4,r4.2xlarge,48,481697.0,15408,100,180000000,82.0
4,r4.2xlarge,32,48039.0,15408,1000,160000000,755.0
12,c4.2xlarge,16,371608.0,15408,100,180000000,153.0
4,m4.2xlarge,32,456401.0,15408,1000,160000000,463.0
12,m4.2xlarge,48,462785.0,9630,100,160000000,847.0
4,m4.2xlarge,16,59489.0,15408,100,160000000,829.0
12,m4.2xlarge,16,409805.0,13482,100,140000000,765.0
8,m4.2xlarge,16,319462.0,9630,100,160000000,765.0
4,m4.2xlarge,80,451971.0,9630,100,100000000,857.0
4,r4.2xlarge,48,268907.0,17334,100,160000000,142.0
10,c4.2xlarge,16,457126.0,9630,100,100000000,752.0
4,c4.2xlarge,48,408648.0,15408,100,120000000,256.0
8,c4.2xlarge,80,299696.0,9630,1000,180000000,132.0
8,m4.2xlarge,80,457108.0,15408,100,140000000,430.0
8,c4.2xlarge,80,278455.0,9630,100,160000000,157.0
12,c4.2xlarge,16,308260.0,15408,1000,160000000,138.0
8,r4.2xlarge,48,50986.0,9630,100,160000000,444.0
12,m4.2xlarge,32,508080.0,17334,100,160000000,229.0
10,c4.2xlarge,48,397059.0,15408,100,10000000,767.0
2,r4.2xlarge,32,386267.0,13482,100,160000000,218.0
10,r4.2xlarge,16,51129.0,17334,100,140000000,713.0
4,m4.2xlarge,48,38862.0,15408,100,180000000,91.0
12,c4.2xlarge,48,374187.0,11556,100,100000000,855.0
2,c4.2xlarge,80,406718.0,9630,100,100000000,145.0
4,m4.2xlarge,16,452157.0,15408,100,100000000,159.0
4,r4.2xlarge,32,413728.0,15408,1000,160000000,88.0
8,c4.2xlarge,80,487575.0,9630,100,140000000,845.0
12,r4.2xlarge,48,384146.0,9630,100,160000000,129.0
4,c4.2xlarge,48,40275.0,9630,1000,100000000,210.0
4,m4.2xlarge,48,386293.0,15408,100,140000000,600.0
4,r4.2xlarge,48,38289.0,9530,100,160000000,223.0
12,c4.2xlarge,48,358389.0,9630,100,100000000,108.0
4,m4.2xlarge,16,652516.0,15408,100,160000000,165.0
4,r4.2xlarge,48,500505.0,15408,100,100000000,613.0
4,c4.2xlarge,48,285171.0,15408,100,160000000,206.0
8,r4.2xlarge,16,398280.0,15408,100,160000000,730.0
4,m4.2xlarge,48,394780.0,9530,100,140000000,655.0
4,c4.2xlarge,80,462108.0,15408,100,140000000,449.0
10,c4.2xlarge,32,61609.0,13482,100,160000000,138.0
4,c4.2xlarge,32,49321.0,11556,1000,140000000,856.0
10,m4.2xlarge,16,64304.0,19260,100,140000000,463.0
12,r4.2xlarge,48,478329.0,15408,100,140000000,159.0
4,r4.2xlarge,80,401025.0,9630,1000,160000000,438.0
12,r4.2xlarge,16,495512.0,15408,100,100000000,609.0
4,m4.2xlarge,48,299808.0,9630,100,140000000,450.0
4,m4.2xlarge,16,397003.0,15408,100,100000000,620.0
4,c4.2xlarge,16,476521.0,11556,100,140000000,172.0
4,r4.2xlarge,48,395173.0,9630,100,100000000,783.0
8,r4.2xlarge,80,328210.0,9630,100,160000000,619.0
8,r4.2xlarge,32,276426.0,9530,100,140000000,648.0
12,m4.2xlarge,80,406973.0,15408,100,140000000,184.0
12,c4.2xlarge,16,241803.0,15408,100,160000000,448.0
4,c4.2xlarge,32,615493.0,15408,100,140000000,602.0
8,r4.2xlarge,80,401428.0,9630,1000,140000000,447.0
4,r4.2xlarge,48,302935.0,11556,100,160000000,170.0
8,c4.2xlarge,48,461371.0,15408,1000,140000000,138.0
4,m4.2xlarge,16,54082.0,9630,100,160000000,550.0
4,m4.2xlarge,16,458469.0,9530,100,160000000,657.0
8,c4.2xlarge,16,399577.0,9630,100,100000000,865.0
10,c4.2xlarge,80,252544.0,15408,100,140000000,448.0
4,r4.2xlarge,16,64344.0,9530,100,160000000,154.0
12,m4.2xlarge,80,660813.0,9630,100,140000000,199.0
10,r4.2xlarge,32,283035.0,15408,100,160000000,155.0
4,c4.2xlarge,48,611468.0,13482,100,140000000,241.0
12,m4.2xlarge,32,392563.0,17334,1000,160000000,778.0
8,c4.2xlarge,32,414996.0,17334,100,160000000,191.0
12,c4.2xlarge,16,62451.0,9630,100,100000000,146.0
4,m4.2xlarge,32,612174.0,11556,100,180000000,189.0
8,c4.2xlarge,48,476475.0,17334,100,160000000,595.0
4,r4.2xlarge,48,404914.0,15408,1000,160000000,595.0
4,r4.2xlarge,48,42403.0,11556,100,160000000,190.0
8,c4.2xlarge,80,307864.0,15408,100,160000000,642.0
12,r4.2xlarge,48,412571.0,17334,1000,160000000,184.0
12,r4.2xlarge,16,357506.0,15408,100,120000000,430.0
10,m4.2xlarge,32,477434.0,9630,100,100000000,230.0
8,r4.2xlarge,48,30319.0,15408,100,140000000,589.0
12,r4.2xlarge,16,58654.0,13482,100,180000000,215.0
8,m4.2xlarge,48,400827.0,15408,100,100000000,665.0
12,m4.2xlarge,48,63426.0,15408,100,160000000,462.0
12,m4.2xlarge,16,42748.0,17334,100,160000000,600.0
4,m4.2xlarge,48,402963.0,9530,100,160000000,859.0
10,r4.2xlarge,48,41337.0,9630,1000,180000000,326.0
2,c4.2xlarge,16,408476.0,9630,100,180000000,449.0
4,r4.2xlarge,48,296785.0,9630,100,160000000,166.0
4,c4.2xlarge,32,310360.0,9630,100,140000000,602.0
8,r4.2xlarge,80,381036.0,9630,100,160000000,175.0
10,m4.2xlarge,32,34941.0,15408,100,160000000,619.0
4,r4.2xlarge,80,347430.0,9630,100,160000000,854.0
8,r4.2xlarge,48,385417.0,9630,100,140000000,857.0
12,m4.2xlarge,32,518921.0,9630,100,160000000,628.0
4,r4.2xlarge,48,624896.0,11556,100,160000000,450.0
8,m4.2xlarge,48,327662.0,17334,100,160000000,761.0
